REVEAL__big_blur_euclidean,LRP__big_blur_euclidean,Same_Classification__big_blur
0.0004052083360395,0.0052487135600784,True
0.0025346058199077,0.0043544431381323,False
0.0014230247259787,0.0026750645442868,True
0.0015905229279351,0.0025871841408719,True
0.0026532139563573,0.0068671738912153,False
0.0012472661698207,0.0083542885462373,False
0.0040328311762351,0.0067625630658961,False
0.0011616871329848,0.0030685136010717,False
0.0016747491286709,0.0042780248268093,True
9.672857044124985e-05,0.00208959263434,False
0.0014137111444955,0.0042182881363323,False
0.0029545100104175,0.004665353962321,True
0.0009548967360824,0.0045893375149008,True
0.0029755481258282,0.0036112545483303,True
0.0005739550936983,0.0036802036852306,True
0.0008834879125846,0.0033008747998355,True
0.0023784211652715,0.00386068122835,False
0.0013730923236081,0.008717504239984,False
0.0022167324694526,0.0034659664791338,True
0.0006499880029093,0.0041398248135545,True
0.000644115583719,0.0052027538572831,False
0.0011445977180911,0.0082299863620751,False
0.0015730563370237,0.0026630625928236,True
0.0006507564600215,0.0041864434025658,True
0.0010506618611009,0.0054575437094559,True
0.0021120496138864,0.0029972209889041,False
0.0025402967084527,0.0063364587658852,False
0.0036217398154009,0.0024541654657812,False
0.0015396265620039,0.0022808814235387,False
0.0010742167923496,0.002884549423924,True
0.0025530866755149,0.004375242923257,True
0.0033310142715546,0.0023645642648567,True
0.0005292668384957,0.005071589155259,True
0.0014746534292043,0.0029666485096206,True
0.0007065034982142,0.0020713149076198,True
0.0037998897549624,0.0044348003834471,True
0.0014945276703704,0.0037591842783116,False
0.0040854936593925,0.0041346249512045,False
0.0017919123446606,0.0047840201016038,False
0.0022444727047382,0.0059585428734448,False
0.0017645184378547,0.0034591377445037,False
0.000960628356241,0.0040503954194859,True
0.0030186750325439,0.0061622239946898,True
0.0026382189997843,0.0055474189488715,False
0.0011042818295124,0.0042761382304581,True
0.000539690390839,0.0039615766990206,False
0.0026182763748954,0.0033640435404759,True
0.0003832116215412,0.0023108170045571,True
0.0011930391149544,0.0035400669209745,False
0.0022797530862231,0.0051566824548748,False
0.001837143846185,0.006548825540026,False
0.0028474541158349,0.0027969649452909,True
0.0002473956003446,0.0050012902816738,True
0.0018617559478088,0.0027015059282919,True
0.0013671231220702,0.0022002910389488,True
0.0010689521073039,0.002109704832348,True
0.0015360553462375,0.0050225779303543,True
0.0018343424038055,0.0070993441711409,False
0.000956891829631,0.0042115049133957,True
0.0004952500718596,0.0037914411792173,False
0.0012617230350166,0.003059402658652,False
0.0008698657723865,0.0034893710300969,False
0.0002028955046911,0.0017632729431521,True
0.0013697948109741,0.004060131210931,False
0.0016903150669592,0.0032271448106427,True
0.0005860107925803,0.0034215206413096,True
0.0003618502584251,0.0051613888112838,True
0.0033153208405749,0.0052891007428491,False
0.0007163430859874,0.005922776836992,True
0.001732364689693,0.0028093759306491,True
0.0011437610447074,0.0032719658710749,False
0.0015615970918316,0.003474325967387,False
0.0002764028225333,0.0061629399623131,True
0.0031624017618521,0.0033617363392769,True
0.0004682759998701,0.0068616769673324,True
0.0018457720208059,0.0038375930574721,False
0.0011886543913945,0.0062242221887101,False
0.0007026225715344,0.0052537266723286,True
0.0009203581537172,0.0010921835830429,True
0.0008735429471802,0.0065863835477373,False
0.0014269947143581,0.0037867096383575,True
0.0009054004218746,0.0037633007558959,True
0.0021137662719661,0.0036398344069926,True
0.0025711435216369,0.0031394658272069,False
0.0007341458090274,0.0060907052141594,False
0.0014677879589845,0.0038419112925099,True
0.0010348498649471,0.0049400423510634,False
0.0003264403483951,0.0031194186750667,True
0.0005634652241565,0.004019120091078,False
0.0032996216037377,0.0055643095606333,True
0.0019256217769468,0.0036670096317542,False
0.0022545944326373,0.0030885399357865,True
0.0014791793434298,0.0030492117396007,True
0.0006345431829018,0.0038874232393889,False
0.0029390532968605,0.0056310524716825,True
0.00317612098078,0.0038264516831693,True
0.001436986008526,0.007107587104085,True
0.0031601931851876,0.0055871626524423,False
0.002853670843774,0.0032528048895438,True
0.001952787455537,0.0096122800114474,False
0.0012019906802023,0.0027050782515213,True
0.0021276248853226,0.0035967193471644,False
0.0012300256412689,0.0039631749330023,True
0.0009627570745223,0.0038213303677959,False
0.0005976608624937,0.0034030141976559,False
0.001539149101308,0.0021518227818066,False
0.0020137517779634,0.0041560019384406,True
0.0021619559673426,0.0038346460888675,False
0.0009275247189052,0.0025361618245367,True
0.0023396849918308,0.0028900236045713,False
0.002691648942483,0.0058414259368561,False
0.0022268075539906,0.0023530758790288,True
0.0023836471893743,0.0052987215462225,False
0.0016890992630602,0.0029367498177899,True
0.0006479830906647,0.0051003871582109,False
0.0001495926899116,0.0015636141251106,True
0.0025209336827103,0.0066309443268181,False
0.0017803937135796,0.0018147844238276,True
0.0008051055108803,0.0048149064992801,False
0.0021769189386281,0.0033002686905357,True
0.0025114784553122,0.0040892195024621,False
0.0011273197786876,0.0041104242848266,True
0.0013864536333445,0.002913903455789,True
0.0008736442306797,0.0021687127763599,True
0.0010331807365572,0.0041427751650442,True
0.000699405245495,0.004365034360235,False
0.0014672023712155,0.0075056168797823,True
0.0029905323067754,0.0067582255212017,True
0.0007694555321992,0.0025419436566281,False
0.0019147106305092,0.0037762483971182,False
0.0019331096874393,0.0045476793383717,True
0.0015343674165981,0.0034975400133972,False
0.0014986436580557,0.0040026466085313,True
0.0016078052261516,0.0092168054215806,False
0.0017420385663115,0.0032076344850399,True
0.0015931463035412,0.0052035244554585,False
0.0012059124420306,0.005452180309722,False
0.0006461167822632,0.0024021266492154,True
0.0007097634176043,0.0036841673930855,True
0.0036275936892889,0.0093618640831089,False
0.0026410557286583,0.0038342846303207,True
0.0012444162318869,0.0020132685341259,True
0.0010088771842533,0.0022826153144063,True
0.0025696098091513,0.0039508991874635,True
0.0009257468879814,0.0025858757679639,True
0.0008255324751077,0.0038833125020019,False
0.0012831689461891,0.006028766439262,False
0.0020072814130363,0.002651832603302,False
0.0006787214697774,0.0029685597724621,True
0.0006322041037651,0.0039929763077829,True
0.0043150188785789,0.0038856203459745,False
0.0024362919682404,0.0039897172517435,False
0.0008111815113214,0.005345128270902,True
0.0025165395531869,0.0052696990478953,True
0.0006104980642163,0.0031728760606305,True
0.002510976972498,0.0051557913043394,True
0.0010523135493667,0.0052174823425135,True
0.0003775354110167,0.0028052991798691,True
0.0020293517367984,0.0025516682909452,True
0.0015024676378861,0.0040238621036605,True
0.0012903059819108,0.0025021782653782,False
0.0027824150842358,0.0055158116030199,True
0.0017094484100148,0.0035175161666665,False
0.0018370910015716,0.0027216465709495,True
0.0015595025624075,0.0034522532726078,True
0.0008568108552164,0.0027401614715645,True
0.0015916441349389,0.0039604829159037,True
0.0021751943615822,0.0026619644542593,True
0.0023657440313705,0.0055504734158624,True
0.0013932285452641,0.0047152764640098,True
0.0014399923858497,0.0061643328705546,True
0.0005443682168798,0.0025408756226539,True
0.0005461627872095,0.0033218406599408,True
0.0030808616566782,0.0046107559835451,False
0.0028777566008403,0.0044166056426965,False
0.0014059900547086,0.0029764874659543,True
0.0010176910460674,0.0036732949686846,True
0.0013185850788228,0.0048905569903888,False
0.0013825353366847,0.0034882319426908,True
0.0010495651028896,0.0044428021973437,False
0.0034324224744654,0.005305178223056,False
0.0002685633401722,0.003063784425101,False
0.0013169833789349,0.0031917459707017,False
0.0015730347834979,0.0039008061809031,False
0.004393928747952,0.0033859150123848,True
0.000315995431784,0.0021619531360774,True
0.0019701924009541,0.0038935642972537,True
0.0013205584107885,0.0050006018512981,False
0.0011395161816541,0.0034906629181538,True
0.0014639599467382,0.003965344620679,False
0.0008418713209839,0.0046862639753968,False
0.0011256526231701,0.0032534997710526,False
0.0003288765983732,0.0039737676111545,True
0.0021672629086352,0.0038350350070627,True
0.0006250602956266,0.0026202493985617,False
0.0011025996812385,0.0043906798158799,True
0.0029901577579075,0.0034410845209352,False
0.0047302433200492,0.0070474862813841,False
0.0010328953136473,0.0042750557195143,True
0.0016021830111581,0.003477178760074,True
0.0006226640353586,0.0040489807195023,True
0.0015214190899767,0.0022486849798274,True
0.0018771466225568,0.0038548819230457,True
0.0026814428275198,0.0043721659840707,False
0.0007393541666736,0.0022237244564925,False
0.0041112421409581,0.0076823366308521,True
0.0012160225674985,0.0056985717333222,False
0.001363234848553,0.0056972089623295,True
0.000300018067443,0.0043339840990083,False
0.0029964107731938,0.0043557813925584,False
0.0009567698252966,0.0031507418740375,True
0.0014997275275749,0.0033563681746136,True
0.0002589671358563,0.0027507202034,True
0.0030847885233591,0.0031785155463574,False
0.0023193461343093,0.0040069510348501,True
0.0009905546146504,0.0032239301462543,True
0.0028207650657278,0.0077842587736086,False
1.641947410896225e-05,0.0011511033135792,True
0.002817140640728,0.0020713149657154,True
0.0018466532618159,0.0032982657521963,True
0.002183879726581,0.0047580974865461,False
0.0006378405087487,0.0069617998814916,False
0.0007237677126947,0.0051815860015328,False
0.0006217453312111,0.0026138556089057,False
0.0008139647723779,0.006601181739586,True
0.000300896430017,0.0038728756857395,False
0.0013634501568951,0.0027625091081509,True
0.0004031625410466,0.0037022998792755,True
0.0011382685025818,0.0052987993245948,False
0.0032978068642446,0.0039405966994499,False
0.0035887843474358,0.0049829375011185,False
0.0057881623563235,0.0036926509143064,True
0.0016209262521274,0.0031404692235334,True
0.0017387934225828,0.005207867607975,False
0.0004052596202355,0.0032714808062806,True
0.0018265541321944,0.0038236022970222,False
0.000375813040296,0.0017236715907773,True
0.0043517266041409,0.0049726625427718,False
0.0021226444032677,0.0060912208943023,False
0.0013204092570277,0.002759598842462,False
0.0023130816871604,0.0037472008677255,True
0.001334310670272,0.0038506627752641,True
0.0022924092463,0.0029546813161807,True
0.0010629700546445,0.0032588474650566,True
0.0010637413293948,0.0062421458600201,False
0.0004232138911614,0.0038509076012051,True
0.0009597738637703,0.0056719652134351,True
0.0003889835292101,0.0034294570681176,True
0.0009685740445307,0.0039434276935628,False
0.0044281395390125,0.0028704755859612,True
0.001005393653876,0.0025632125048682,True
0.0003532953572526,0.0033819667839972,False
0.0009527856359698,0.0029646026230777,True
0.0009598213903588,0.0039465053908188,True
0.0016411929441234,0.0032379688596351,False
0.0016444087252752,0.0040306138735058,True
0.0006324258099911,0.0033030724313688,False
0.0003550047025249,0.0043168667824083,True
0.0007228074013344,0.0027485673938633,True
0.0012876970621743,0.005209978144086,False
0.0055275807625957,0.0033241954826108,False
0.002478814642443,0.0070828418836687,False
0.0014445316860893,0.0065706120074663,True
0.0036046158867217,0.0027757418289781,True
0.0011167655864224,0.0027446715573016,False
0.0001109113720531,0.0046333903601362,True
0.0006144211007361,0.0021692212341943,True
0.0022391419308105,0.0058462772862066,False
0.0026975727202337,0.0046465791394363,False
0.0008859707720274,0.005245265696854,False
0.0013462189712845,0.00343240121272,True
0.0011692093989448,0.0035085732113504,True
0.0009541696775113,0.0039567637140551,False
0.0013525159460013,0.0033223202133961,False
0.0025912916851521,0.0033764676993833,False
0.0021517510401208,0.0036448452580552,True
0.0003000626806549,0.0025410903007489,False
0.0017479714564186,0.0045916527092787,True
0.0023719163636949,0.0029143741518683,True
0.0011300866235448,0.0048963627513584,False
0.0026502636611563,0.0037119129716353,True
0.0022064481649004,0.0031235389887919,True
0.0058574212570837,0.0048103919437034,False
0.0034405458211443,0.0049650358324541,True
0.0014247074420139,0.0035925871759295,False
0.0045118820598263,0.0043838909384249,False
0.0011785428630114,0.0042690132842306,True
0.0011866318955926,0.0030652535165686,True
0.0010469710594549,0.0032742556814797,True
0.0010216798790039,0.0031502158503953,True
0.0024676241191355,0.003243474301376,False
0.0015462794446026,0.003524371054646,False
0.002331104830004,0.0052667910244223,False
0.002029931559922,0.0035618329107802,True
0.0006922857643214,0.0061051393943721,False
0.0006394583262126,0.0032274420108202,False
0.0033418748620531,0.0049871695249918,False
0.0012821717120237,0.0046023170560405,False
0.0004995990592949,0.0052857036553626,False
0.0016879743865303,0.0030029020301688,True
0.0011293876040167,0.0045353315684978,False
0.0011208794746741,0.0030067489389768,False
0.0008712269932024,0.0025591400017773,True
0.0015874086711623,0.0046089775537794,True
0.0008137313576074,0.0043589242035543,False
0.0021930689799096,0.0098733242619558,False
0.0008762080207914,0.0024553122529667,True
0.000688640302751,0.0017833639267753,True
0.0008845433912995,0.0032386057039136,True
0.0016244379088062,0.0031540109848637,False
0.0013937630699554,0.002366223308864,True
0.0012929881008781,0.0018398414553907,True
0.0026639677581675,0.0056612396634279,False
0.002047298996331,0.0029508409913212,False
0.0016712884275737,0.0029492807326196,True
0.001274976718426,0.0030785700849032,True
0.0032008292014928,0.0056710565585258,False
0.0028183008076731,0.0067416758552246,True
0.0021553798608611,0.0073428930112218,True
0.0004196174730955,0.0036843310331954,False
0.0026086618623397,0.0030719533090241,True
0.0025326421622877,0.0033091886042735,True
0.0024148388985317,0.004418842685309,False
0.0016936024431003,0.0103909101425485,False
0.0009022640341888,0.005035365454277,False
0.0006522704311142,0.0029522325673744,True
0.0020456796099055,0.0038452371861483,False
0.0014909842614923,0.0043130052305612,True
0.0010752508160816,0.0028872243523111,True
0.0009382346659647,0.0071024304031045,False
0.0006892346326523,0.0040604677211827,False
0.0023157859214324,0.004496837023664,False
0.0015872390252447,0.004358410123143,False
0.0006213435188292,0.0036880132483537,False
0.0012507708374846,0.0031982307712983,True
0.0022528148134237,0.0032934353704733,True
0.001373921008535,0.0025038376499142,False
0.0020525198316436,0.0036548235696987,False
0.0011221122776767,0.0037674289032179,True
0.0020572994703555,0.005687517572183,True
0.0033220216990567,0.0039238934373965,False
0.0010912241413753,0.0036876747080287,True
0.0018172969065039,0.0064407591696321,False
0.0007189715873424,0.00532339924529,True
0.0015849438811985,0.0028345849093821,True
0.0009384006790205,0.0041087700544192,True
0.0018265720521992,0.0063587074517215,True
0.0008802226514798,0.004193190545944,True
0.0018186469584863,0.0022785525346941,True
0.0010423810139753,0.0060567531687288,False
0.0041025913116703,0.0030973619446112,False
0.0010950539954082,0.0026400169065461,True
0.000671946569159,0.0026650728507233,True
0.0011469010625886,0.0032834719323396,True
0.0015323094244637,0.0054766420516318,False
0.0008604797095203,0.0084678248651594,True
0.0037034393727257,0.0055160720553178,False
0.0015430949388348,0.0036829566784536,True
0.0003922611113183,0.0048309308177047,True
0.0014266972820644,0.005623303056614,False
0.0043825874449104,0.0073406935169645,False
0.0018431306833454,0.0031336000305351,True
0.0004968910104773,0.004213972919127,True
0.001177509670202,0.0049572575663666,False
0.0012689388891315,0.0054194970562292,False
0.0018628473614223,0.0025646217983225,True
0.0012763515409433,0.0049420157490014,False
0.0006500491087374,0.0038997074802905,True
0.0008922259913803,0.0040945287741568,True
0.00116501073812,0.0054555092916723,True
0.0021106112950417,0.0028690155780332,True
0.0008821104132369,0.0029185092905455,True
0.0013868726072097,0.004764014078489,False
0.0026654016083462,0.0039824173054153,True
0.0022376557095259,0.0030469467068849,False
0.0017546931935521,0.004362819143361,True
0.0010943755290797,0.0046527740824296,False
0.0018944749775426,0.002289976875414,True
0.0018805417844051,0.0028887613970538,False
0.0011327439256226,0.003383690057748,True
0.0009419061323914,0.0054053522292315,False
0.0019801078968797,0.0042581082123156,True
0.0019986435873856,0.0047083761356654,True
0.0021266814605133,0.0038577095905768,True
0.0009805440804807,0.0039529638378182,True
0.000570343244267,0.0029780709063823,True
0.0011954631191619,0.0030717899706108,False
0.0018505842270619,0.0040338353085912,True
0.0011021996766418,0.0059407414959425,False
0.001537119069361,0.0039204495184229,True
0.001587090158473,0.0049321038258956,True
0.0017616229203992,0.0044563447349484,True
0.0006937087441152,0.0028662199543136,True
0.0003550233117884,0.0032300312150466,True
0.000203396380356,0.0041253235711063,True
0.0029735162548118,0.0045309975385944,False
0.0027246642729349,0.0028733957165482,True
0.0015874839866532,0.0040953279616721,True
0.0004923715386152,0.003439321345672,True
0.0003300969189419,0.0022527047032747,True
0.0011643660993177,0.0035740265919506,True
0.0005990147317107,0.0019051070446804,True
0.0024658897975731,0.0037056961296501,True
0.0003521789901275,0.0042409797725325,False
0.000931428484733,0.0097378878814112,False
0.0019869570598156,0.0037360015309842,False
0.0009897158122076,0.0060102624680161,True
0.0026572051574219,0.0014949129905715,True
0.0009816216663341,0.0039378179148956,True
0.0018822467710791,0.0041653931704125,False
0.0020772992278903,0.0029289978863804,True
0.0012063541480125,0.0031880879222176,True
0.0004049274898156,0.0026545514756002,False
0.0025132680015525,0.0061307055738544,True
0.0003008597776939,0.0059184149214779,False
0.0027361976626444,0.0039564916396254,False
0.0017031472264423,0.0026516606693413,True
0.0015369865038199,0.0075312608402378,False
0.0009831411013589,0.0049025230318285,False
0.0006065617565552,0.007965534150558,True
0.0008103281907137,0.0034108820437124,True
0.0015302797277893,0.0039739663980342,False
0.0011104875275477,0.003149467938279,True
0.0005506174827914,0.005624687196848,True
0.0005754992517764,0.0059748203364185,True
0.0025478744932916,0.0059186708393819,False
0.0007271921170839,0.004541947822482,True
0.0058410893961934,0.0046453508487236,True
0.0027290558912929,0.0047257331914962,False
0.0012213044001365,0.0041250878308755,True
0.002611665059353,0.0042831966157247,False
0.0005399646074782,0.0032804483277159,False
0.0006334711082723,0.0047257133073673,True
0.0026962404865915,0.0047268436439192,False
0.0030960346217927,0.0055446592401034,False
0.0034942015332419,0.00427373540588,True
0.0025384279183556,0.0080962444098834,True
0.0019283515287745,0.0028137903658714,True
0.0009269261175406,0.0025072728593101,True
0.0015657762891931,0.0048954257798911,False
0.0002452455080869,0.0021761558285421,True
0.0014242311603112,0.0033040429424224,True
0.0008650825789484,0.0038098809859005,True
0.001079747697407,0.0069649551197296,False
0.0010043026343828,0.0037794816353763,False
0.0013170570287359,0.0042318784026367,False
0.0008388432893375,0.0030060979066339,False
0.0023110645805653,0.0053475280454522,False
0.0021340664131359,0.0039421597480896,True
0.0004913924956938,0.0027433782482614,True
0.001443355350973,0.0036466905370873,True
0.0007379758869076,0.0061405237954787,False
0.0006833356276097,0.0033942450015488,False
0.0007596900054874,0.0025995606791583,True
0.0011689891770701,0.0025155534586687,True
0.0012835773967046,0.0074160476957368,True
0.0017750674351411,0.0028428784487907,True
0.0012344366967827,0.0038460252989805,True
0.0011681316945883,0.0031085838966785,True
0.0006644917909063,0.0031724234300955,False
0.0013009992372647,0.0024137255950428,False
0.0004938422693678,0.0040900436470644,True
0.0072055068818531,0.003199840631872,True
0.0006502981777016,0.0075865301776214,True
0.0028132127237747,0.0036866444910429,False
0.0013802096399792,0.005066177643254,True
0.0010380749340652,0.0031691743215404,True
0.0016604292312992,0.0038216296030211,True
0.0046352085894716,0.003151076829646,False
0.0012099583797885,0.0028218884915832,True
0.0031358043140432,0.0051064780534224,True
0.0022946710211925,0.0076144571492262,True
0.0002386025765625,0.0020727454529409,True
0.0029665764215053,0.0056351333270643,False
0.0030858919400464,0.0036789219896333,False
0.0007099116435236,0.0034832317691823,True
0.0017690406541869,0.0025284185279291,True
0.0013182951600205,0.0024345131643682,True
0.001486617342857,0.0048504552387525,True
0.0016410224000876,0.0031233655067234,True
0.0018452739113092,0.0034605123766185,True
0.0021056631792171,0.0062573894424824,False
0.0020655077322484,0.0043545329461329,True
0.0014880688291255,0.0021444343651813,True
0.0019871297693255,0.0050968328418015,True
0.0006247561511242,0.0029155497255626,True
0.0008197712025351,0.0068670365366363,False
0.0014545355685641,0.0036736073265503,True
0.0007365752407642,0.002138659897223,True
0.0019508739893691,0.0048509580620554,True
0.0020877043437573,0.0075413071780828,False
0.000372004089406,0.0027361981825324,True
0.0029512303359488,0.0056427932816496,True
0.000843014843687,0.0011002710427655,True
0.0003682573008668059,0.00164026390683738,True
